   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.35000,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.34667,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.34333,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.34000,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.33667,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.33333,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.33000,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.32667,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.32333,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.32000,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.31667,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.31333,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.31000,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.30667,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.30333,   0.00000,   0.00000,   0.00000,   0.10000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.35000,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.34667,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.34333,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.34000,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.33667,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.33333,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.33000,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.32667,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.32333,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.32000,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.31667,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.31333,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.31000,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.30667,   0.00000,   0.00000
   0.00000,   0.10000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.30333,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000,   0.00000,   0.00000,  -0.20000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
